timestamp,value
2026-01-10T20:15:00Z,0.603
2026-01-10T20:30:00Z,0.602
2026-01-10T20:45:00Z,0.601
2026-01-10T21:00:00Z,0.601
2026-01-10T21:15:00Z,0.602
2026-01-10T21:30:00Z,0.603
2026-01-10T22:30:00Z,0.601
2026-01-10T22:15:00Z,0.601
2026-01-10T22:00:00Z,0.601
2026-01-10T21:45:00Z,0.601
2026-01-10T22:45:00Z,0.602
2026-01-10T23:00:00Z,0.602
2026-01-10T23:15:00Z,0.602
2026-01-10T23:30:00Z,0.602
2026-01-10T23:45:00Z,0.601
2026-01-11T00:00:00Z,0.601
2026-01-11T00:15:00Z,0.602
2026-01-11T00:30:00Z,0.602
2026-01-11T00:45:00Z,0.602
2026-01-11T01:00:00Z,0.602
2026-01-11T01:15:00Z,0.601
2026-01-11T01:30:00Z,0.602
2026-01-11T01:45:00Z,0.6
2026-01-11T02:00:00Z,0.602
2026-01-11T02:15:00Z,0.601
2026-01-11T02:30:00Z,0.602
2026-01-11T02:45:00Z,0.602
2026-01-11T03:00:00Z,0.602
2026-01-11T03:15:00Z,0.601
2026-01-11T03:45:00Z,0.602
2026-01-11T03:30:00Z,0.601
2026-01-11T04:00:00Z,0.6
2026-01-11T04:15:00Z,0.601
2026-01-11T04:30:00Z,0.603
2026-01-11T04:45:00Z,0.602
2026-01-11T05:00:00Z,0.601
2026-01-11T05:15:00Z,0.602
2026-01-11T05:30:00Z,0.601
2026-01-11T05:45:00Z,0.602
2026-01-11T06:00:00Z,0.603
2026-01-11T06:15:00Z,0.602
2026-01-11T06:30:00Z,0.604
2026-01-11T06:45:00Z,0.606
2026-01-11T07:00:00Z,0.607
2026-01-11T07:15:00Z,0.605
2026-01-11T07:30:00Z,0.609
2026-01-11T07:45:00Z,0.605
2026-01-11T08:00:00Z,0.609
2026-01-11T08:15:00Z,0.61
2026-01-11T08:30:00Z,0.608
2026-01-11T08:45:00Z,0.61
2026-01-11T09:00:00Z,0.609
2026-01-11T09:15:00Z,0.609
2026-01-11T09:30:00Z,0.611
2026-01-11T09:45:00Z,0.61
2026-01-11T10:00:00Z,0.613
2026-01-11T10:15:00Z,0.611
2026-01-11T10:30:00Z,0.612
2026-01-11T10:45:00Z,0.613
2026-01-11T11:00:00Z,0.615
2026-01-11T11:15:00Z,0.613
2026-01-11T11:30:00Z,0.615
2026-01-11T11:45:00Z,0.616
2026-01-11T12:00:00Z,0.615
2026-01-11T12:15:00Z,0.614
2026-01-11T12:30:00Z,0.615
2026-01-11T12:45:00Z,0.614
2026-01-11T13:15:00Z,0.614
2026-01-11T13:00:00Z,0.615
2026-01-11T13:30:00Z,0.615
2026-01-11T13:45:00Z,0.616
2026-01-11T14:00:00Z,0.617
2026-01-11T14:15:00Z,0.616
2026-01-11T14:30:00Z,0.619
2026-01-11T14:45:00Z,0.619
2026-01-11T15:00:00Z,0.621
